data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6323312,682,SAU2293,2293,"27 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Jabal Juhfan",16.6836,43.1822,2,"Yemen News Agency SABA",Regional,"The Yemeni army (Saleh) and Houthi popular committees fired missiles at Saudi military locations in the Jahfan, Ashaaf Tower, Wadi Sharqan and Qaza camp in the Jizan governorate. No casualties were reported.",0,1572403796,SAU
6323824,682,SAU2286,2286,"27 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Osha",17.5597,43.6139,1,"Yemen News Agency SABA",Regional,"Pro Houthi forces reportedly destroyed a military vehicle in Al Osha in Asir; Jan 26.",0,1572403797,SAU
6321531,682,SAU2296,2296,"27 January 2016",2016,1,Battles,"Armed clash","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,Ramdah,16.4667,42.9,1,"Yemen News Agency SABA",Regional,"A sniper unit of the Yemeni army (Saleh) and Houthi popular committees killed 2 Saudi soldiers in the Ramdah site of the Jazan district, Jizan governorate.",2,1572403794,SAU
6323595,682,SAU2287,2287,"27 January 2016",2016,1,Battles,"Armed clash","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Raboah",17.576,43.3246,1,"Yemen News Agency SABA",Regional,"Armed clashes reportedly continued between Houthi forces and the Saudi army in Al Raboah in Asir under heavy coalition air cover; Jan 26.",0,1572403796,SAU
6323341,682,SAU2297,2297,"27 January 2016",2016,1,Battles,"Armed clash","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Samitah,,"Al Kirs",16.5773,42.9476,1,"Yemen News Agency SABA",Regional,"A sniper unit of the Yemeni army (Saleh) and Houthi popular committees killed 1 Saudi soldier by the Al Kirs military site in the Samitah district, Jizan governorate.",1,1572403796,SAU
6323597,682,SAU2288,2288,"27 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,Zahran,17.6723,43.5236,2,"Yemen News Agency SABA",Regional,"The Yemeni army (Saleh) and Houthi popular committees fired missiles at Saudi military sites in Qulal ash Shibani, Asir governorate. No casualties were reported.",0,1572403796,SAU
6322640,682,SAU2298,2298,"27 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Samitah,,Ghawiyah,16.5651,43.111,1,"Yemen News Agency SABA",Regional,"Pro Houthi forces reportedly shelled Saudi sites in Al Ghawiya in Jaizan; Jan 27.",0,1572403795,SAU
6323679,682,SAU2292,2292,"27 January 2016",2016,1,Battles,"Armed clash","Military Forces of Saudi Arabia (2015-)",,1,"Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Jabal ad Dud",16.7602,43.2406,1,"Yemen News Agency SABA",Regional,"Clashes between the Saudi army on one side and the Yemeni army (Saleh) and Houthi popular committees on the other took place in Ad Dud military site in Jizan governorate. No casualties were reported.",0,1572403796,SAU
6323446,682,SAU2295,2295,"27 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,Masfaq,16.5404,43.0355,1,"Yemen News Agency SABA",Regional,"Pro Houthi forces reportedly shelled Saudi sites in Al Masfaq in Jaizan; Jan 27.",0,1572403796,SAU
6322482,682,SAU2281,2281,"26 January 2016",2016,1,Battles,"Armed clash","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Jabal ad Dud",16.7602,43.2406,1,"Yemen News Agency SABA",Regional,"A sniper unit of the Yemeni army (Saleh) and Houthi popular committees killed 3 Saudi soldiers in Ad Dud site in Jizan governorate.",3,1572403795,SAU
6323041,682,SAU2279,2279,"26 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Al Khushel",16.8801,43.1373,1,"Yemen News Agency SABA",Regional,"Pro Houthi forces reportedly shelled Saudi sites in Al Khashl in Jaizan; Jan 26.",0,1572403796,SAU
6321270,682,SAU2283,2283,"26 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Qaryat Sharqan",16.7069,43.1786,1,"Yemen News Agency SABA",Regional,"Pro Houthi forces reportedly shelled Saudi sites in Jahfan, Burj Asha'af, Wa'alan, Wadi Sharqan, Qaza'a camp, Al Doud and Al Faridha in Jaizan; Jan 26.",0,1572403794,SAU
6320503,682,SAU2282,2282,"26 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Jabal Juhfan",16.6836,43.1822,1,"Yemen News Agency SABA",Regional,"Pro Houthi forces reportedly shelled Saudi sites in Jahfan, Burj Asha'af, Wa'alan, Wadi Sharqan, Qaza'a camp, Al Doud and Al Faridha in Jaizan; Jan 26.",0,1572403793,SAU
6321273,682,SAU2284,2284,"26 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,"Jabal al Sudais",17.4361,44.1611,1,"Yemen News Agency SABA",Regional,"The Yemeni army (Saleh) and Houthi popular committees fired missiles at Saudi military border centers in the Najran governorate. No casualties were reported.",0,1572403794,SAU
6323353,682,SAU2280,2280,"26 January 2016",2016,1,Battles,"Armed clash","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Ash Shabakah",16.7825,43.2297,1,"Yemen News Agency SABA",Regional,"A sniper unit of the Yemeni army (Saleh) and Houthi popular committees killed 2 Saudi soldiers in Ash Shabakah site near Al Khobh area in Jizan governorate",2,1572403796,SAU
6320373,682,SAU2285,2285,"26 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,Nahuqah,17.4359,44.1157,1,"Yemen News Agency SABA",Regional,"The Yemeni army (Saleh) and Houthi popular committees fired missiles at a Saudi military gathering in the Nahuqah site of Najran district, Najran governorate. No casualties were reported.",0,1572403792,SAU
6320598,682,SAU2277,2277,"25 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,,,0,80,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Al Khushel",16.8801,43.1373,1,"Yemen News Agency SABA",Regional,"Pro-Houthi forces reportedly shelled Al Khashl in Jaizan; Jan 25.",0,1572403793,SAU
6321117,682,SAU2276,2276,"25 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,,,0,80,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Al Baydah",16.7603,43.1375,1,"Yemen News Agency SABA",Regional,"Pro-Houthi forces reportedly shelled Al Baydha in Jaizan; Jan 25.",0,1572403793,SAU
6322427,682,SAU2275,2275,"25 January 2016",2016,1,Battles,"Armed clash","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Raboah",17.576,43.3246,1,"Yemen News Agency SABA",Regional,"Armed clashes reportedly erupted between Houthi forces and the Saudi army in Al-Rabo'ah in Asir. Coalition jets reportedly struck the area; Jan 25.",0,1572403795,SAU
6250311,682,SAU2274,2274,"24 January 2016",2016,1,Battles,"Armed clash","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,Jizan,16.8892,42.5511,1,"Anadolu Agency",Regional,"A sniper unit of the Houthi popular committees killed 8 Saudi soldiers on the outskirts of the city of Jizan, Jizan governorate.",8,1572403697,SAU
6250661,682,SAU2271,2271,"24 January 2016",2016,1,Battles,"Armed clash","Military Forces of Saudi Arabia (2015-)",,1,"Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,18,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Raboah",17.576,43.3246,1,"Anadolu Agency",Regional,"Clashes between Houthi popular committees and Saudi soldiers took place on the Saudi-Yemeni border in Tuwal and Al Raboah. An unspecified number of soldiers were killed (split over two events).",5,1572403698,SAU
6250152,682,SAU2273,2273,"24 January 2016",2016,1,Battles,"Armed clash","Military Forces of Saudi Arabia (2015-)",,1,"Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,18,"Middle East","Saudi Arabia",Jizan,Jazan,,"At Tuwal",16.5294,42.9676,1,"Anadolu Agency",Regional,"Clashes between Houthi popular committees and Saudi soldiers took place on the Saudi-Yemeni border in Tuwal and Al Raboah. An unspecified number of soldiers were killed (split over two events).",5,1572403697,SAU
6320943,682,SAU2263,2263,"22 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,,,0,80,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Al Khobh",16.7818,43.2157,1,"Yemen News Agency SABA",Regional,"Pro Houthi forces reportedly shelled Al Dhaba'ah, Al Jabouh, Wadi Al Ma'ayen, Kirs, Al Doud, Al Shabaka, Sodana, Al Khoba and Sharqan in Jaizan; January 22.",0,1572403793,SAU
6320944,682,SAU2264,2264,"22 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,,,0,80,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Ash Shabakah",16.7825,43.2297,1,"Yemen News Agency SABA",Regional,"Pro Houthi forces reportedly shelled Al Dhaba'ah, Al Jabouh, Wadi Al Ma'ayen, Kirs, Al Doud, Al Shabaka, Sodana, Al Khoba and Sharqan in Jaizan; January 22.",0,1572403793,SAU
6324081,682,SAU2267,2267,"22 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,,,0,80,"Middle East","Saudi Arabia",Jizan,"Al Harth",,Sudanah,16.7797,43.1717,1,"Yemen News Agency SABA",Regional,"Pro Houthi forces reportedly shelled Al Dhaba'ah, Al Jabouh, Wadi Al Ma'ayen, Kirs, Al Doud, Al Shabaka, Sodana, Al Khoba and Sharqan in Jaizan; January 22.",0,1572403797,SAU
6322058,682,SAU2265,2265,"22 January 2016",2016,1,Battles,"Armed clash","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Jabal ad Dud",16.7602,43.2406,1,"Yemen News Agency SABA",Regional,"Pro Houthi forces reportedly shot 3 Saudi soldiers in Burj Al Doud in Jaizan; January 22.",0,1572403795,SAU
6323093,682,SAU2268,2268,"22 January 2016",2016,1,Battles,"Armed clash","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,"At Tuwal",16.5294,42.9676,1,"Yemen News Agency SABA",Regional,"Pro Houthi forces reportedly shot a Saudi soldier in Al Tuwal in Jaizan; January 22.",0,1572403796,SAU
6322355,682,SAU2269,2269,"22 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,,,0,80,"Middle East","Saudi Arabia",Jizan,Samitah,,"Al Kirs",16.5773,42.9476,1,"Yemen News Agency SABA",Regional,"Pro Houthi forces reportedly shelled Al Dhaba'ah, Al Jabouh, Wadi Al Ma'ayen, Kirs, Al Doud, Al Shabaka, Sodana, Al Khoba and Sharqan in Jaizan; January 22.",0,1572403795,SAU
6320848,682,SAU2266,2266,"22 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,,,0,80,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Qaryat Sharqan",16.7069,43.1786,1,"Yemen News Agency SABA",Regional,"Pro Houthi forces reportedly shelled Al Dhaba'ah, Al Jabouh, Wadi Al Ma'ayen, Kirs, Al Doud, Al Shabaka, Sodana, Al Khoba and Sharqan in Jaizan; January 22.",0,1572403793,SAU
6323990,682,SAU2261,2261,"21 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Khubash,,Khubash,17.544,44.735,1,"Yemen News Agency SABA",Regional,"The Yemeni army (Saleh) and Houthi popular committees bombed Saudi military sites in the Khubash area of the Najran district, Najran governorate. No casualties were reported.",0,1572403797,SAU
6322512,682,SAU2254,2254,"21 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Asir,"Khamis Mushait",,"Al Amir",18.0833,42.8,1,"Yemen News Agency SABA",Regional,"The Yemeni army (Saleh) and Houthi popular committees bombed Saudi military sites in the Al Amir area of the Khamis Mushayt district, Asir governorate. No casualties were reported.",0,1572403795,SAU
6323282,682,SAU2255,2255,"21 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,Zahran,17.6723,43.5236,2,"Yemen News Agency SABA",Regional,"The Yemeni army (Saleh) and Houthi popular committees fired missiles at Saudi military sites in the Al Jabouh, Wadi al Maayn and Kars Jobah areas, Asir and Jizan governorate. An unspecified number of forces were killed and injured. Unknown fatalities coded as 10, divided between 5 events.",2,1572403796,SAU
6322013,682,SAU2257,2257,"21 January 2016",2016,1,Battles,"Armed clash","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Jabal ad Dud",16.7602,43.2406,1,"Yemen News Agency SABA",Regional,"The Yemeni army (Saleh) and Houthi popular committees attacked Saudi military sites in Asir and Jizan governorate. A sniper unit of the Yemeni army (Saleh) and Houthi popular committees killed 3 Saudi soldiers in Ad Dud site in Jizan governorate.",3,1572403794,SAU
6323576,682,SAU2256,2256,"21 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Al Khobh",16.7818,43.2157,1,"Yemen News Agency SABA",Regional,"The Yemeni army (Saleh) and Houthi popular committees fired missiles at the Saudi military site of South Kubra in the Al Khobh area of the Al Harth district, Jizan governorate. No casualties were reported.",0,1572403796,SAU
6324091,682,SAU2253,2253,"21 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Asir,"Khamis Mushait",,"Al Adhabah",18.0898,42.9903,1,"Yemen News Agency SABA",Regional,"The Yemeni army (Saleh) and Houthi popular committees fired missiles at Saudi military sites in the Al Adhabah area of the Khamis Mushayt district, Asir governorate. An unspecified number of forces were killed and injured. Unknown fatalities coded as 10, divided between 5 events.",2,1572403797,SAU
6324096,682,SAU2260,2260,"21 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,Jizan,16.8892,42.5511,3,"Yemen News Agency SABA",Regional,"The Yemeni army (Saleh) and Houthi popular committees attacked Saudi military sites in the Al Jabouh, Wadi al Maayn and Kars Jobah areas, Asir and Jizan governorate. An unspecified number of forces were killed and injured. Unknown fatalities coded as 10, divided between 5 events.",2,1572403797,SAU
6323078,682,SAU2258,2258,"21 January 2016",2016,1,Battles,"Armed clash","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,"At Tuwal",16.5294,42.9676,1,"Yemen News Agency SABA",Regional,"The Yemeni army (Saleh) and Houthi popular committees attacked Saudi military sites in Asir and Jizan governorate. A sniper unit of the Yemeni army (Saleh) and Houthi popular committees killed 1 Saudi soldier by the At Tuwal crossing in the Jazan district, Jizan governorate.",1,1572403796,SAU
6323902,682,SAU2262,2262,"21 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Najran,,Nahuqah,17.4359,44.1157,1,"Yemen News Agency SABA",Regional,"The Yemeni army (Saleh) and Houthi popular committees bombed a gathering of Saudi soldiers in the Nahuqah area of the Najran district, Najran governorate. No casualties were reported.",0,1572403797,SAU
6323939,682,SAU2259,2259,"21 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,Jizan,16.8892,42.5511,3,"Yemen News Agency SABA",Regional,"The Yemeni army (Saleh) and Houthi popular committees fired missiles at the Saudi military site of Sharqan, Jizan governorate. No casualties were reported.",0,1572403797,SAU
6322177,682,SAU2252,2252,"20 January 2016",2016,1,Battles,"Armed clash","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Najran,Yadamah,,"Al Makhruq",19.1416,44.4196,1,"Yemen News Agency SABA",Regional,"A sniper unit of the Yemeni army (Saleh) and Houthi popular committees killed 1 Saudi soldier in the Al Makhroq military site, Najran governorate.",1,1572403795,SAU
6320954,682,SAU2248,2248,"20 January 2016",2016,1,Battles,"Armed clash","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,Ramdah,16.4667,42.9,1,"Yemen News Agency SABA",Regional,"A sniper unit of the Yemeni army (Saleh) and Houthi popular committees killed 2 Saudi soldiers in the Ramdah site of the Jazan district, Jizan governorate.",2,1572403793,SAU
6323028,682,SAU2246,2246,"20 January 2016",2016,1,Battles,"Armed clash","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,"At Tuwal",16.5294,42.9676,1,"Yemen News Agency SABA",Regional,"A sniper unit of the Yemeni army (Saleh) and Houthi popular committees killed 1 Saudi soldier by the At Tuwal crossing in the Jazan district, Jizan governorate.",1,1572403796,SAU
6323340,682,SAU2250,2250,"20 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,,,0,80,"Middle East","Saudi Arabia",Najran,Khubash,,Khubash,17.544,44.735,1,"Yemen News Agency SABA",Regional,"Pro Houthi forces reportedly shelled a camp for training soldiers in Al Okhdoud and sites in Sila, Khubash and Al Tala'ah in Najran; January 20.",0,1572403796,SAU
6321556,682,SAU2244,2244,"20 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Al Khobh",16.7818,43.2157,1,"Yemen News Agency SABA",Regional,"The Yemeni army (Saleh) and Houthi popular committees fired missiles at Saudi border guards in the Al Khobh site of the Al Harth district, Jizan governorate. No casualties were reported.",0,1572403794,SAU
6323630,682,SAU2245,2245,"20 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Jabal ad Dud",16.7602,43.2406,1,"Yemen News Agency SABA",Regional,"The Yemeni army (Saleh) and Houthi popular committees fired missiles at Saudi border guards in Ad Dud site in Jizan governorate. No casualties were reported.",0,1572403796,SAU
6320309,682,SAU2242,2242,"19 January 2016",2016,1,Battles,"Armed clash","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,Ramdah,16.4667,42.9,1,"Yemen News Agency SABA",Regional,"Clashes reportedly erupted between pro-Houthi forces and coalition troops in AlRamdha in Jaizan; January 19.",0,1572403792,SAU
6322570,682,SAU2241,2241,"18 January 2016",2016,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,"At Tuwal",16.5294,42.9676,1,"Yemen News Agency SABA",Regional,"The Yemeni army (Saleh) and Houthi popular committees planted an IED on a Saudi armored vehicle, which exploded in the border area of Jizan governorate. An unspecified number of Saudi soldiers were killed. Unknown fatalities coded as 10.",10,1572403795,SAU
6322571,682,SAU2240,2240,"18 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Al Khushel",16.8801,43.1373,1,"Yemen News Agency SABA",Regional,"The Yemeni army (Saleh) and Houthi popular committees fired missiles at the Al Khushel site in the Al Harth district, Jizan governorate. No casualties were reported but two tanks were destroyed.",0,1572403795,SAU
6320906,682,SAU2235,2235,"17 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,,,0,80,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Osha",17.5597,43.6139,1,"Yemen News Agency SABA",Regional,"Pro Houthi reportedly shelled Zabna in Al Rabouah, Alab and Al Osha in Asir; January 18.",0,1572403793,SAU
6321702,682,SAU2237,2237,"17 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,,,0,80,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Aqabat al Alb",17.5667,43.4,1,"Yemen News Agency SABA",Regional,"Pro Houthi reportedly shelled Zabna in Al Rabouah, Alab and Al Osha in Asir; January 18.",0,1572403794,SAU
6320714,682,SAU2239,2239,"17 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,,,0,80,"Middle East","Saudi Arabia",Jizan,Samitah,,"Al Kirs",16.5773,42.9476,1,"Yemen News Agency SABA",Regional,"Pro Houthi reportedly shelled Al Kirs in Jaizan; January 18.",0,1572403793,SAU
6320562,682,SAU2236,2236,"17 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,,,0,80,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Raboah",17.576,43.3246,1,"Yemen News Agency SABA",Regional,"Pro Houthi reportedly shelled Zabna in Al Rabouah, Alab and Al Osha in Asir; January 18.",0,1572403793,SAU
6321453,682,SAU2232,2232,"16 January 2016",2016,1,Battles,"Armed clash","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,"At Tuwal",16.5294,42.9676,1,"Yemen News Agency SABA",Regional,"A sniper unit of the Yemeni army (Saleh) and Houthi popular committees killed 4 Saudi soldiers by the At Tuwal crossing in the Jazan district, Jizan governorate.",4,1572403794,SAU
6322765,682,SAU2234,2234,"16 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-) National Guard",,1,18,"Middle East","Saudi Arabia",Najran,Yadamah,,"Al Makhruq",19.1416,44.4196,1,"Yemen News Agency SABA",Regional,"The Yemeni army and Houthi popular committees allegedly killed 5 Saudi marines in the Al Makhroq military site, Najran governorate. The nature of the event was not specified.",5,1572403795,SAU
6322353,682,SAU2231,2231,"16 January 2016",2016,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2015-2016) Supreme Revolutionary Committee",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Jabal ad Dud",16.7602,43.2406,1,"Yemen News Agency SABA",Regional,"The Yemeni army (Saleh) and Houthi popular committees fired missiles at the military site of Ad Dud in Jizan governorate. The Saudi army allegedly suffered some losses. Unknown fatalities coded as 10, divided between 4 events.",2,1572403795,SAU
